Sale_Price,Gr_Liv_Area,Year_Built,Total_Bsmt_SF,Garage_Area,Lot_Area,Overall_Qual,Overall_Cond,Central_Air,Full_Bath,Bedroom_AbvGr
340000,2466,2004,1580,610,11143,Very_Good,Average,1,3,4
146000,1100,2006,1100,0,7500,Above_Average,Average,1,1,3
147000,1143,2006,1143,0,7500,Good,Average,1,1,3
149000,1094,2003,1094,576,12450,Average,Average,1,1,3
181000,1486,2006,1461,566,7441,Good,Average,1,2,3
201000,1721,1994,928,471,8462,Above_Average,Average,1,2,3
191750,1820,1993,864,492,11613,Above_Average,Average,1,2,3
179000,1349,2000,1349,539,8450,Good,Average,1,2,3
215000,1494,1998,1482,514,16196,Good,Average,1,2,3
179200,1575,1992,1575,529,8012,Above_Average,Average,1,2,2
128000,1266,1980,630,283,8012,Above_Average,Average,1,1,2
144000,884,1983,840,504,9180,Average,Good,1,1,2
144000,2020,1977,0,630,8400,Average,Average,1,2,4
120750,894,1977,894,308,6285,Average,Average,1,1,2
132500,970,1963,970,624,8480,Average,Above_Average,1,1,2
132000,1057,1962,1057,576,7420,Average,Average,1,1,3
132500,999,1962,999,264,7758,Average,Good,1,1,3
129000,1120,1961,1040,544,6970,Below_Average,Average,1,1,3
143900,1696,1962,1140,349,13673,Average,Average,1,1,3
145000,1040,1968,1040,686,7476,Average,Good,1,1,3
128500,988,1961,988,572,9945,Average,Average,1,1,3
125500,902,1967,876,288,6173,Average,Above_Average,1,1,3
300000,2503,1990,1223,564,19522,Good,Average,1,2,3
294000,2167,1974,1192,518,17542,Good,Good,1,2,3
129000,1037,1974,1037,431,10751,Average,Average,1,1,2
171000,1701,1975,1390,611,16647,Average,Average,1,2,3
147000,1055,1973,1044,542,12712,Above_Average,Good,1,1,2
302000,2810,1990,1453,750,9572,Very_Good,Average,1,2,4
285000,2872,1992,1683,541,10678,Very_Good,Average,1,2,4
214000,1378,2004,1378,540,4379,Very_Good,Average,1,2,2
166000,1151,2006,1141,484,3523,Very_Good,Average,1,2,2
193800,1565,2006,1511,476,3784,Very_Good,Average,1,2,2
208900,1352,2006,1352,466,4230,Good,Average,1,2,2
194000,1352,2006,1352,466,3606,Good,Average,1,2,2
207500,1550,2006,1550,528,5330,Very_Good,Average,1,2,2
199900,1241,2006,1241,569,4274,Good,Average,1,1,1
164700,1250,2006,625,528,4251,Good,Average,1,2,2
176500,1501,1999,744,440,2280,Above_Average,Average,1,2,3
176000,1458,1999,729,440,3230,Above_Average,Average,1,2,2
168500,1512,2000,756,440,2117,Above_Average,Average,1,2,2
177000,1573,2000,756,440,2117,Above_Average,Average,1,2,3
177000,1525,2000,756,440,2117,Above_Average,Average,1,2,3
148800,1102,2004,551,480,5105,Good,Average,1,2,2
174000,1441,1999,776,492,2645,Very_Good,Average,1,2,2
239000,1950,1997,975,576,7399,Good,Average,1,2,3
204000,1358,1999,1339,625,7321,Good,Average,1,2,3
301000,2048,2003,1054,552,8010,Very_Good,Average,1,2,3
312500,2362,1998,1220,1105,8413,Very_Good,Average,1,2,3
279700,1494,1994,1494,478,9466,Very_Good,Average,1,1,1
255000,2362,1980,2002,546,12000,Good,Above_Average,1,2,3
194000,1432,1978,1360,588,16157,Average,Good,1,1,2
218000,1437,1976,1437,528,10768,Average,Very_Good,1,2,3
213750,1295,1978,1057,571,3840,Very_Good,Above_Average,1,1,1
187000,1855,1976,528,512,9600,Above_Average,Good,1,2,3
181500,1262,1976,1262,460,9600,Above_Average,Very_Good,1,2,3
373000,2497,1981,2461,676,17778,Very_Good,Average,1,2,2
190000,2620,1977,1361,600,18890,Average,Average,1,2,4
226000,1929,2001,1057,650,7050,Good,Average,1,2,3
143450,1152,1968,912,412,11700,Above_Average,Above_Average,1,1,3
240050,2411,1970,1008,570,8000,Above_Average,Above_Average,1,2,4
162500,1082,1969,973,480,8723,Above_Average,Above_Average,1,1,3
164000,1295,1968,1295,528,11700,Above_Average,Average,1,1,3
185000,1610,1972,1124,515,11358,Good,Good,1,2,3
188500,1594,1993,1594,472,9547,Good,Above_Average,1,2,2
255000,2075,1993,1148,473,10530,Good,Above_Average,1,2,3
136905,1680,1976,1680,528,11500,Average,Above_Average,1,2,4
158500,1093,1966,1093,484,10738,Above_Average,Good,1,2,3
175500,1242,1973,1242,528,9600,Good,Above_Average,1,1,3
127000,1052,1963,1052,311,10800,Above_Average,Average,1,1,3
127000,1107,1967,949,308,8050,Average,Above_Average,1,1,3
143000,1214,1967,1214,318,10355,Average,Average,1,2,3
156000,1073,1965,1073,515,10289,Average,Good,1,1,3
144000,1344,1958,1024,484,9503,Average,Average,1,1,2
119000,1728,1964,1728,352,10624,Average,Below_Average,1,2,6
103000,1224,1964,0,530,10899,Below_Average,Average,0,2,2
139900,1422,1960,978,286,12342,Average,Average,1,1,3
151500,958,1960,958,301,12772,Above_Average,Very_Good,1,1,2
126500,1065,1960,1065,461,8892,Average,Average,1,1,3
145000,1138,1958,588,264,10482,Above_Average,Very_Good,1,1,3
120000,912,1958,912,297,7535,Average,Good,1,1,2
124000,1074,1956,894,396,7450,Average,Average,1,1,2
106500,882,1959,0,294,8339,Average,Good,1,1,3
140500,1187,1961,864,440,14357,Average,Average,1,1,2
137500,964,1961,964,784,8243,Average,Good,1,1,3
117600,894,1960,894,312,8680,Average,Good,1,1,3
163500,1200,1966,1174,440,8800,Good,Above_Average,1,2,3
161000,1042,1965,1042,440,9200,Above_Average,Average,1,2,3
158000,1302,1964,1302,309,9350,Above_Average,Good,1,2,3
224500,2154,1964,845,539,8800,Above_Average,Good,1,2,5
147000,1374,1964,1130,286,11382,Above_Average,Average,1,1,3
200000,1652,1959,1592,510,22002,Above_Average,Good,1,1,3
181900,1429,1960,1144,572,14585,Above_Average,Above_Average,1,1,3
150750,1327,1959,1063,624,7388,Average,Above_Average,1,1,3
101800,1224,1962,0,462,9842,Below_Average,Average,1,2,2
124000,932,1950,932,306,8280,Above_Average,Average,1,1,2
138500,908,1940,822,512,12172,Average,Good,1,1,2
39300,334,1946,0,0,5000,Very_Poor,Fair,0,1,1
64500,666,1946,666,0,5000,Fair,Fair,0,1,2
64000,670,1945,370,0,3500,Fair,Average,0,1,2
112000,808,1958,808,308,5175,Average,Very_Good,1,1,2
165000,1977,1964,816,540,9500,Above_Average,Above_Average,1,1,4
144000,1150,1955,1078,288,9600,Average,Above_Average,1,1,2
137000,1920,1948,928,400,11345,Average,Average,1,2,4
105000,1376,1941,768,240,9492,Average,Average,1,1,3
146500,1644,1942,728,312,9480,Average,Good,1,1,3
126000,1560,1968,1560,792,8668,Average,Average,1,2,4
175000,1280,1966,793,432,10050,Average,Above_Average,1,2,3
158500,1254,1961,1218,525,9600,Above_Average,Average,1,1,3
114500,912,1958,912,275,10150,Average,Average,1,1,2
144000,1524,1958,874,315,11344,Average,Average,1,1,3
129000,2380,1965,1021,596,18450,Above_Average,Average,1,2,3
141000,936,1957,936,315,8760,Above_Average,Good,1,1,2
131000,1008,1956,1008,308,6860,Average,Above_Average,1,1,3
142100,1053,1963,1053,692,8250,Average,Good,1,1,3
139000,1056,1958,1056,308,8176,Average,Above_Average,1,1,3
157900,1442,1958,1442,301,9750,Above_Average,Above_Average,1,1,4
139400,1056,1954,1056,260,9250,Average,Good,1,1,3
150000,1244,1957,1244,336,11988,Above_Average,Above_Average,1,1,3
120000,1144,1960,1144,336,9100,Average,Average,1,1,3
174850,1721,1957,1331,464,9736,Above_Average,Above_Average,1,1,4
116000,922,1957,922,308,9770,Average,Average,1,1,2
135000,1048,1956,1048,286,10152,Average,Average,1,1,3
163500,1657,1970,1657,484,12155,Above_Average,Fair,1,2,3
130000,1411,1955,1204,310,12198,Average,Above_Average,1,1,3
129500,1216,1955,1216,336,10050,Average,Average,1,1,3
142000,1154,1953,864,336,11556,Average,Excellent,1,1,3
128600,1560,1958,1560,484,8078,Average,Average,1,2,4
125000,948,1952,948,410,10950,Above_Average,Above_Average,1,1,2
136000,1040,1953,1040,293,7942,Above_Average,Good,1,1,3
134500,1008,1953,1008,240,8923,Average,Good,1,1,2
127000,925,1956,925,252,8540,Average,Very_Good,1,1,3
130000,1360,1955,384,572,7134,Average,Average,1,1,3
115000,1540,1955,1190,352,7150,Below_Average,Below_Average,1,1,4
116900,925,1955,923,390,8400,Average,Average,1,1,3
132000,928,1956,928,252,13300,Average,Good,1,1,2
153000,1647,1953,1105,280,9532,Below_Average,Above_Average,1,1,3
112500,924,1952,924,420,15783,Average,Average,1,1,2
138000,1544,1890,925,0,14190,Below_Average,Good,1,2,3
135000,893,1949,845,576,9600,Average,Good,1,1,2
156000,1728,1953,1216,371,12099,Average,Above_Average,1,1,3
301600,3086,1935,666,1200,21281,Average,Below_Average,1,3,4
109000,1034,1940,735,240,10134,Average,Above_Average,1,1,2
103200,882,1956,882,0,5500,Below_Average,Above_Average,1,1,1
128500,1281,1925,1151,580,10284,Below_Average,Good,1,2,1
64500,968,1927,656,216,10800,Below_Average,Above_Average,1,2,4
148000,1534,1895,736,0,10800,Average,Excellent,1,1,3
86000,691,1920,691,216,5400,Average,Above_Average,1,1,2
172000,1651,1963,725,276,10090,Good,Average,1,2,4
120000,888,1961,920,240,8700,Average,Good,1,1,3
128500,952,1968,952,288,8300,Above_Average,Above_Average,1,1,3
135000,2080,1969,1040,504,11606,Average,Average,1,1,5
122900,924,1949,672,576,8064,Average,Good,1,1,3
119200,1082,1948,1082,240,11664,Above_Average,Average,1,1,2
143000,1846,1949,1040,315,10496,Above_Average,Above_Average,1,2,3
119000,988,1950,876,276,7200,Average,Good,1,1,3
102000,1238,1950,864,357,7200,Average,Fair,1,1,3
129000,864,1950,864,720,7200,Average,Very_Good,1,1,3
135000,1134,1960,1010,254,7000,Average,Good,1,1,2
152000,1040,1959,1040,286,7500,Average,Good,1,1,3
140000,1170,1958,1170,338,7315,Average,Above_Average,1,1,3
152000,1242,1960,1242,324,7903,Average,Average,1,1,3
156500,1377,1960,1377,351,8000,Average,Average,1,1,3
141000,1800,1961,1800,0,8000,Average,Below_Average,0,2,6
99000,925,1961,0,300,7000,Average,Above_Average,1,1,3
187000,1851,1964,822,440,9760,Above_Average,Very_Good,1,2,3
169500,1812,1962,864,264,7590,Average,Average,1,2,4
125500,864,1962,864,294,6600,Average,Average,1,1,2
130000,936,1962,896,288,6760,Average,Average,1,1,3
103000,960,1926,850,576,6978,Average,Good,1,1,2
132000,1432,1910,264,360,9600,Average,Good,1,2,2
127500,1296,1927,845,576,6000,Above_Average,Above_Average,1,1,3
89500,1022,1922,1022,184,4480,Average,Average,0,1,2
140000,936,1980,936,672,7200,Average,Average,1,1,2
99900,967,1920,967,180,3153,Average,Above_Average,1,1,2
100000,1047,1885,641,273,10800,Below_Average,Good,1,1,2
130000,1072,1940,808,379,7200,Average,Very_Good,1,1,2
135000,1174,1900,680,576,9000,Average,Very_Good,1,1,2
120000,1183,1948,649,308,6000,Fair,Good,1,1,2
89471,1131,1937,907,672,5925,Below_Average,Good,1,1,2
85000,1141,1900,570,252,5925,Below_Average,Above_Average,0,1,3
108500,960,1920,960,308,6000,Below_Average,Below_Average,1,1,2
137000,1798,1900,1075,342,9639,Below_Average,Very_Good,1,2,4
110500,866,1945,686,0,3880,Average,Excellent,1,1,2
100000,968,1923,968,480,8520,Average,Above_Average,1,1,2
184900,1772,1910,725,816,10337,Very_Good,Excellent,0,2,3
145000,1642,1927,728,374,9863,Above_Average,Above_Average,1,1,4
125000,1472,1925,702,250,9600,Average,Very_Good,1,1,3
114000,1232,1910,616,480,4571,Average,Good,1,1,3
90000,2337,1900,662,560,13600,Average,Average,0,2,5
144100,1650,1910,926,468,8398,Above_Average,Very_Good,1,2,3
117500,2210,1880,1008,205,9900,Above_Average,Below_Average,1,2,5
124500,1358,1930,687,336,3600,Average,Good,1,1,3
185000,2454,1879,819,576,13500,Good,Very_Good,1,2,3
133900,2291,1910,1214,506,7200,Above_Average,Above_Average,0,2,4
152000,1616,1926,1149,216,5400,Above_Average,Good,1,2,3
153500,1559,1948,1559,812,8100,Average,Above_Average,1,1,2
159500,2554,1890,718,704,10800,Good,Very_Good,1,1,3
87000,1248,1930,912,160,9439,Average,Average,1,1,2
104500,968,1956,0,331,8626,Below_Average,Above_Average,1,1,2
110000,1382,1949,0,384,11800,Below_Average,Good,1,2,1
136500,1060,1925,756,308,6854,Average,Good,0,1,1
128250,1435,1950,910,308,8674,Average,Above_Average,1,1,3
144000,1167,1920,915,495,8731,Average,Average,1,1,3
210000,1635,1923,1065,440,8737,Above_Average,Good,1,1,3
135000,1274,1939,728,224,6125,Average,Good,1,2,3
128000,1232,1939,600,217,6000,Above_Average,Above_Average,1,1,3
131000,1218,1941,735,440,6000,Above_Average,Above_Average,1,1,3
113000,884,1939,884,240,6120,Average,Good,1,1,2
126000,1409,1938,861,528,6240,Above_Average,Average,1,1,3
132000,1322,1939,672,280,6240,Average,Very_Good,1,1,4
131750,1426,1930,966,230,6240,Average,Good,1,1,3
132500,1281,1926,756,379,6120,Average,Above_Average,1,1,2
137500,1513,1920,939,180,6120,Average,Very_Good,1,1,4
132000,854,1929,832,576,6120,Good,Very_Good,1,1,2
127500,1367,1931,884,560,6240,Above_Average,Above_Average,1,1,3
102000,986,1926,960,180,6180,Above_Average,Average,0,1,2
200000,2264,1918,1100,408,7755,Above_Average,Very_Good,1,2,4
180500,1824,1919,764,520,13515,Above_Average,Above_Average,1,1,3
165000,1376,1920,768,576,8850,Above_Average,Good,1,1,3
90000,1316,1926,750,576,8550,Average,Average,1,1,4
153575,1396,1915,698,384,8730,Above_Average,Good,1,1,3
140000,1344,1929,672,456,5700,Good,Above_Average,0,1,3
136000,2526,1916,714,216,8520,Above_Average,Good,0,2,5
113000,1173,1901,592,240,5680,Average,Below_Average,0,2,3
117000,1214,1901,969,216,5680,Average,Fair,0,1,2
169500,1818,1931,1040,240,7758,Good,Below_Average,1,1,4
139400,1108,1930,637,280,7449,Good,Good,1,1,3
202500,2294,1963,741,658,13200,Above_Average,Above_Average,1,3,5
127000,1355,1914,684,0,6882,Above_Average,Good,1,1,3
141000,1375,1937,780,544,9000,Above_Average,Above_Average,1,1,3
212300,1952,1950,976,299,9780,Good,Excellent,1,1,4
161000,2180,1915,1138,720,10320,Above_Average,Average,1,1,3
99500,1315,1958,808,436,4330,Below_Average,Above_Average,1,2,3
101000,1111,1920,530,288,7200,Average,Good,0,1,3
109900,1196,1916,1196,440,4800,Below_Average,Good,1,1,2
128500,1382,1941,720,660,12358,Average,Above_Average,1,1,2
122000,1889,1910,925,308,10120,Good,Below_Average,0,1,4
87000,840,1930,672,0,4388,Average,Good,1,1,3
50000,1484,1910,771,264,10320,Below_Average,Very_Poor,1,2,3
219000,2267,1937,1005,498,12888,Good,Very_Good,1,1,3
200500,3086,1946,1598,0,18030,Average,Above_Average,1,3,3
126000,1134,1940,756,240,8160,Average,Above_Average,0,1,3
108500,1282,1942,672,240,4484,Average,Above_Average,0,1,2
130000,999,1963,925,308,11235,Average,Average,1,1,3
158450,1452,1964,1420,572,11235,Average,Average,1,1,2
115400,1005,1964,1005,440,14299,Below_Average,Fair,1,1,3
118500,1029,1961,1029,261,7943,Below_Average,Average,1,1,3
165000,1020,1964,980,528,14149,Average,Very_Good,1,2,3
123000,1040,1966,1040,264,11677,Average,Below_Average,1,1,3
129000,913,1966,814,240,8400,Above_Average,Average,1,1,3
125000,894,1966,894,384,7094,Average,Average,1,1,3
108000,948,1968,948,300,8978,Average,Average,1,1,3
119900,868,1971,768,576,8425,Average,Above_Average,1,1,2
115000,897,1968,876,264,8665,Average,Average,1,1,3
134500,943,1967,943,528,8398,Average,Average,1,1,2
127000,955,1966,955,386,7742,Average,Good,1,1,3
129000,894,1968,894,450,8724,Average,Average,1,1,3
143500,1285,1977,660,528,8197,Above_Average,Average,1,1,3
129000,912,1966,912,315,8169,Average,Good,1,1,3
187000,1375,1956,1240,323,14175,Average,Average,1,1,3
158000,2654,1920,671,638,16779,Average,Below_Average,1,3,4
112000,1416,1918,816,576,25339,Average,Good,1,2,3
165250,1302,1940,680,224,6960,Good,Very_Good,1,1,2
150000,1299,1954,967,494,11375,Above_Average,Average,1,1,3
137000,1176,1958,1158,303,13770,Average,Above_Average,1,1,3
89500,998,1945,0,460,9000,Below_Average,Good,0,1,3
302000,1824,1971,1643,739,115149,Good,Average,1,2,2
182000,1522,1984,1190,552,11075,Above_Average,Average,1,2,3
211000,2060,1988,1151,521,10029,Above_Average,Average,1,2,4
216000,1325,1948,409,576,17541,Average,Good,1,2,3
130000,1630,1953,1073,649,22692,Average,Average,1,2,3
109900,1242,1946,484,336,17808,Below_Average,Average,0,1,2
255000,2422,1954,1288,527,12671,Above_Average,Good,1,3,4
243000,2158,1950,1202,576,12615,Above_Average,Good,1,2,4
154000,1626,1954,988,332,10512,Above_Average,Above_Average,1,1,3
118000,864,1958,864,399,5400,Average,Average,1,1,3
80000,943,1958,0,308,11515,Below_Average,Average,0,1,3
150000,1440,1977,1440,0,7711,Below_Average,Fair,1,2,4
86000,605,1920,528,0,9098,Below_Average,Good,1,1,2
130000,1038,1984,1038,264,3869,Average,Above_Average,1,2,2
125000,1342,1951,1342,256,9280,Average,Above_Average,1,1,4
136500,1480,1951,1080,253,11100,Average,Above_Average,0,1,4
96000,1362,1920,951,280,7550,Below_Average,Average,0,2,4
120000,1340,1957,0,252,9060,Average,Above_Average,1,1,3
228500,1822,1984,1105,515,23920,Above_Average,Average,1,2,4
179900,1442,1990,910,719,10357,Good,Average,1,2,3
225000,2243,1990,700,746,13474,Good,Average,1,2,4
301000,2730,1986,1502,576,10380,Good,Average,1,2,4
238000,2127,1991,1104,833,13125,Good,Average,1,2,4
228500,1982,1989,807,575,11287,Good,Above_Average,1,2,3
220000,1958,1994,779,499,9317,Good,Average,1,2,3
383970,2696,2007,1264,792,9965,Good,Average,1,2,4
424870,2828,2006,1466,1052,9965,Very_Good,Average,1,3,4
250000,1651,2007,1643,870,9178,Very_Good,Average,1,2,3
360000,2140,2006,2140,894,10481,Very_Good,Average,1,2,3
279500,1494,2006,1494,840,10652,Good,Average,1,2,3
200141,1316,2007,1316,440,11175,Good,Average,1,2,3
246500,1651,2007,1643,870,10235,Very_Good,Average,1,2,3
276000,2574,2007,1482,868,9588,Very_Good,Average,1,2,3
203000,1274,2005,1274,508,8814,Good,Average,1,2,3
155835,1456,2006,728,440,11103,Good,Average,1,2,3
194000,1240,2006,1240,826,8556,Good,Average,1,2,2
195400,1208,2007,1208,628,6762,Good,Average,1,2,2
217000,1546,2005,1546,796,11750,Good,Average,1,2,3
212999,1500,2006,1489,674,8760,Very_Good,Average,1,2,3
175900,1270,2005,1270,524,7242,Good,Average,1,2,2
191000,1795,2005,879,578,9316,Good,Average,1,2,3
176432,1314,2006,1314,440,9317,Above_Average,Average,1,2,3
277000,2062,1988,1157,454,14364,Good,Average,1,2,3
207000,1873,1988,929,619,8883,Good,Average,1,2,3
277000,2144,1958,1444,389,159000,Above_Average,Good,1,2,4
240000,1953,1992,1580,501,53107,Above_Average,Average,1,2,3
187500,2087,1966,832,444,12205,Above_Average,Very_Good,1,2,5
279000,1743,1976,966,529,20064,Very_Good,Above_Average,1,0,0
139500,1022,1994,1022,747,14217,Average,Average,1,1,3
126000,990,1994,990,299,8775,Average,Average,1,1,3
177500,1200,1995,1200,521,11249,Above_Average,Average,1,2,3
175000,1308,1997,635,497,10021,Above_Average,Above_Average,1,2,3
211000,1796,1998,794,546,9531,Above_Average,Average,1,2,3
146000,990,1994,990,384,8428,Average,Good,1,1,3
147900,1097,1996,1097,242,16561,Average,Average,1,1,3
123600,990,1994,990,0,8070,Below_Average,Average,1,1,3
204750,1786,1997,824,684,9337,Above_Average,Average,1,2,3
235500,1873,1999,988,597,10820,Good,Average,1,2,3
217000,1753,1998,853,534,12352,Good,Average,1,2,3
190550,1690,2001,845,517,9543,Good,Average,1,2,3
217500,1842,2000,985,486,8826,Good,Average,1,2,3
226000,1479,2003,1453,558,10665,Good,Average,1,2,3
180000,1668,2003,840,500,11317,Good,Average,1,2,3
131000,894,1974,864,440,11800,Average,Average,1,1,3
153500,1025,1976,1015,370,8660,Average,Average,1,2,3
160000,1009,1977,995,576,9720,Average,Good,1,2,3
134900,1040,1977,1040,748,8982,Average,Average,1,1,3
130000,907,1977,876,308,16300,Average,Below_Average,1,1,3
120000,879,1975,864,440,9675,Average,Above_Average,1,1,3
112500,882,1972,882,461,7700,Average,Average,1,1,3
122000,969,1975,969,440,10356,Average,Above_Average,1,1,3
127000,864,1972,864,576,7200,Average,Average,1,1,3
117000,875,1972,385,728,7200,Below_Average,Very_Good,1,1,3
305900,2000,2004,2000,888,10386,Very_Good,Average,1,2,3
228500,2169,2002,1284,647,9375,Very_Good,Average,1,2,3
270000,1673,2000,1673,583,11354,Good,Average,1,2,3
192000,1459,2002,1459,527,8749,Good,Average,1,2,3
213000,1932,2003,979,610,8749,Good,Average,1,2,3
200000,1729,2002,860,542,8158,Good,Average,1,2,3
267000,2452,1998,1028,683,16226,Very_Good,Average,1,2,4
228000,1592,1994,1556,484,11927,Very_Good,Average,1,2,3
275000,2439,2001,1531,560,12728,Very_Good,Average,1,2,4
211000,1992,1996,860,608,15295,Good,Average,1,2,3
285000,1668,2002,1626,702,11248,Excellent,Average,1,2,3
240000,2090,1995,1220,556,10000,Very_Good,Average,1,2,3
131500,848,2003,848,420,4435,Above_Average,Average,1,1,1
246900,1341,1999,1341,482,17227,Very_Good,Average,1,1,1
219500,1928,2003,847,434,8200,Good,Average,1,2,4
185000,1337,2003,1337,531,8450,Good,Average,1,2,3
179400,1476,2007,738,552,8145,Good,Average,1,2,3
213500,1797,2006,939,639,9245,Good,Average,1,2,3
179600,1422,2004,1422,626,8500,Good,Average,1,2,3
173500,1190,2005,1169,578,8769,Good,Average,1,2,2
167840,1330,2006,1330,437,8334,Above_Average,Average,1,2,3
168675,1491,2006,738,484,8333,Good,Average,1,2,3
167000,1536,2005,768,400,9045,Average,Average,1,2,3
140000,1214,1965,1214,461,9170,Average,Good,1,1,2
118500,936,1967,936,384,9825,Average,Average,1,1,2
110000,1088,1963,1088,520,8308,Below_Average,Above_Average,1,1,2
94750,960,1965,960,432,10921,Below_Average,Average,1,1,3
122000,1351,1925,901,576,16287,Average,Above_Average,1,1,3
110000,1179,1960,1179,622,8240,Above_Average,Above_Average,1,1,2
118500,816,1990,816,0,11841,Above_Average,Average,1,1,3
133500,1044,1976,960,528,6285,Above_Average,Above_Average,1,1,3
148000,1113,1976,1143,504,7917,Above_Average,Good,1,1,3
141000,2233,1979,0,579,9555,Average,Above_Average,1,2,5
155000,1125,2006,1125,430,8536,Average,Average,1,1,2
157000,1090,2005,1090,450,7024,Average,Average,1,1,2
171500,1408,2005,734,489,7023,Average,Average,1,2,3
183850,5095,2008,5095,1154,39290,Very_Excellent,Average,1,2,2
184750,4676,2007,3138,884,40094,Very_Excellent,Average,1,3,3
140000,1072,2005,547,525,3675,Above_Average,Average,1,1,2
131750,960,1959,960,392,6400,Average,Good,1,1,2
61500,1152,1955,0,0,6882,Below_Average,Fair,0,2,2
111000,948,1954,864,248,10215,Below_Average,Average,1,1,3
98500,1195,1946,1195,0,8741,Average,Above_Average,0,2,4
79000,774,1931,544,0,4270,Fair,Above_Average,1,1,3
108500,865,1920,660,216,10042,Above_Average,Very_Good,1,1,2
110000,894,1954,894,400,9450,Below_Average,Average,1,1,3
112000,1346,1910,560,384,11767,Below_Average,Good,0,1,2
125000,768,1955,768,355,8172,Below_Average,Average,1,1,2
79275,864,1955,864,528,8172,Below_Average,Average,1,1,3
119000,948,1954,948,280,8190,Below_Average,Above_Average,1,1,3
200000,3395,1914,1440,0,10896,Above_Average,Good,1,2,8
150000,2592,1923,1296,0,10890,Average,Above_Average,0,2,6
165000,1502,1923,602,180,10592,Above_Average,Good,1,1,3
96500,789,1926,768,200,10594,Average,Average,0,1,2
136500,1422,1926,1290,352,7223,Average,Average,1,1,3
146500,1298,1921,651,240,6821,Above_Average,Good,1,2,2
175000,1768,1937,731,240,7200,Average,Good,1,1,3
148500,1098,1930,531,216,4000,Good,Very_Good,1,1,2
141500,1436,1921,585,228,6720,Above_Average,Good,0,1,3
189950,1426,1918,912,216,7642,Good,Very_Good,1,1,3
135000,1461,1926,686,225,7155,Above_Average,Very_Good,1,1,3
164000,1646,1941,918,240,7128,Good,Average,1,2,4
90350,694,1913,440,352,4280,Average,Above_Average,0,1,2
139000,1250,1910,661,552,5362,Average,Above_Average,1,2,3
119750,954,1938,920,240,6305,Average,Good,1,1,2
145000,1958,1946,979,492,7136,Above_Average,Above_Average,0,2,4
145000,2002,1949,1001,871,6270,Average,Above_Average,0,2,4
238000,1718,1927,851,264,7230,Good,Good,1,2,4
153500,1226,1951,0,400,13108,Average,Average,1,1,2
239000,2624,1918,1370,864,22420,Above_Average,Above_Average,0,2,4
359100,3194,1934,965,380,12168,Very_Good,Above_Average,1,2,4
188000,1755,1930,930,231,7810,Below_Average,Above_Average,1,2,4
220000,1991,1932,854,432,11275,Above_Average,Good,1,1,3
140000,1355,1941,728,528,6221,Average,Average,1,2,3
315000,2727,1932,853,440,10570,Very_Good,Very_Good,1,2,3
259500,2320,1945,1028,180,7259,Above_Average,Very_Good,1,2,3
257500,1839,1957,1477,416,14442,Above_Average,Good,1,2,3
219500,1740,1940,800,240,13125,Good,Above_Average,1,1,3
217000,2259,1953,1809,450,21000,Above_Average,Average,1,2,3
201000,1560,1960,1560,580,25485,Above_Average,Below_Average,1,1,3
215000,1488,1968,1488,552,21579,Above_Average,Above_Average,1,2,3
123900,1045,1980,516,462,1782,Above_Average,Above_Average,1,1,2
170000,1680,1995,1680,628,17871,Below_Average,Average,1,2,4
200000,1020,1988,1004,509,3907,Very_Good,Average,1,1,1
198000,1696,1971,1696,625,20693,Good,Average,1,2,3
200624,2515,1957,2035,484,32668,Above_Average,Fair,1,3,4
315000,2726,1986,279,691,18044,Very_Good,Average,1,2,2
115000,1517,1919,793,0,8500,Average,Good,0,2,3
141000,1215,1940,720,720,7000,Above_Average,Good,1,1,3
87000,803,1941,720,360,5000,Average,Above_Average,0,1,2
129850,1601,1925,936,0,7288,Average,Good,1,2,3
100000,1123,1939,732,264,6060,Below_Average,Average,1,1,3
150909,1828,1923,859,0,9060,Average,Above_Average,1,2,3
75200,816,1922,816,100,3672,Average,Good,1,1,2
118400,1012,1920,1012,308,8263,Above_Average,Average,1,1,2
67000,1077,1920,961,338,8967,Average,Poor,1,1,2
152000,1558,1950,910,282,13710,Average,Average,1,1,4
68104,845,1939,0,256,11067,Poor,Below_Average,1,1,1
119600,1991,1895,957,0,8250,Average,Above_Average,0,2,4
140000,1073,1957,1073,720,6565,Below_Average,Above_Average,1,1,3
124900,1001,1930,837,216,6060,Average,Excellent,1,1,2
375000,1625,2006,1573,495,5568,Very_Good,Average,1,2,2
235000,1625,2006,1573,538,4750,Very_Good,Average,1,2,2
183500,1299,1979,1001,486,12150,Above_Average,Above_Average,1,2,2
156000,912,1978,888,470,7540,Above_Average,Above_Average,1,1,2
134000,1080,1983,1084,484,9187,Above_Average,Average,1,1,3
215000,1392,2002,1441,650,10000,Average,Average,1,2,3
245000,1409,2002,1409,576,12864,Good,Average,1,1,1
210000,1478,1991,1454,506,9928,Good,Average,1,2,3
148000,918,1975,852,360,8750,Good,Above_Average,1,1,3
143000,1026,1974,970,528,8410,Above_Average,Above_Average,1,1,2
244000,1501,1987,1501,512,4054,Good,Above_Average,1,2,2
330000,1502,1998,1502,286,9763,Good,Average,1,1,1
170000,1328,1959,1350,308,16905,Average,Above_Average,1,1,2
257000,2279,1958,585,461,19958,Above_Average,Very_Good,1,2,4
231713,1689,2006,1689,433,8368,Good,Average,1,2,3
